onset_sec,duration_sec,pitch,velocity,track,channel,id
139.16458,0.06666667,68,44,0,1,1402
139.16562,0.85729164,69,54,0,1,1403
139.46458,0.23125,64,35,0,1,1404
139.47708,0.175,60,32,0,1,1405
139.71146,0.3125,63,45,0,1,1406
139.71979,0.303125,59,47,0,1,1407
139.99167,0.153125,60,45,0,1,1408
139.9927,0.10208333,64,47,0,1,1409
140.24167,0.05625,71,84,0,1,1410
140.31563,0.96666664,72,75,0,1,1411
140.52916,0.25,64,45,0,1,1412
140.53125,0.16041666,60,48,0,1,1413
140.78334,0.27291667,63,47,0,1,1414
140.79478,0.27708334,59,41,0,1,1415
141.06876,0.063541666,64,42,0,1,1416
141.07396,0.059375,60,46,0,1,1417
141.32603,0.046875,75,46,0,1,1418
141.32603,0.5239583,76,58,0,1,1419
141.61041,0.27291667,64,37,0,1,1420
141.61147,0.18645833,60,42,0,1,1421
141.86667,0.21875,63,48,0,1,1422
141.88542,0.25104168,59,40,0,1,1423
142.15938,0.035416666,60,48,0,1,1424
142.17291,0.051041666,64,40,0,1,1425
142.40312,0.027083334,68,81,0,1,1427
142.40312,0.026041666,69,82,0,1,1426
142.65938,0.030208332,71,70,0,1,1428
142.66042,0.041666668,72,76,0,1,1429
142.88333,0.053125,76,68,0,1,1430
142.89272,0.048958335,75,46,0,1,1431
143.16667,0.055208333,81,70,0,1,1432
143.16875,0.040625,80,61,0,1,1433
143.42291,0.03125,83,68,0,1,1434
143.42397,0.03125,84,68,0,1,1435
143.6802,0.046875,81,69,0,1,1436
143.68541,0.036458332,80,62,0,1,1437
143.92917,0.046875,75,50,0,1,1438
143.96562,0.029166667,76,55,0,1,1439
144.20103,0.0375,72,68,0,1,1440
144.21666,0.035416666,71,48,0,1,1441
144.44376,0.059375,71,76,0,1,1442
144.46666,0.075,50,61,0,1,1443
144.48438,0.10729167,72,79,0,1,1444
144.5677,0.85625,74,78,0,1,1445
144.60938,0.042708334,59,50,0,1,1446
144.71771,0.075,55,59,0,1,1447
144.8177,0.078125,59,47,0,1,1448
144.97604,0.078125,50,51,0,1,1449
144.97812,0.14375,72,69,0,1,1450
145.09271,0.13229166,71,75,0,1,1451
145.10312,0.060416665,59,48,0,1,1452
145.22604,0.094791666,69,72,0,1,1453
145.25626,0.052083332,55,46,0,1,1454
145.34375,0.17083333,67,71,0,1,1455
145.36458,0.055208333,59,52,0,1,1456
145.54478,0.234375,50,46,0,1,1457
145.55,0.075,69,60,0,1,1458
145.67291,0.042708334,71,61,0,1,1459
145.7375,0.05625,60,37,0,1,1460
145.77396,0.05,69,62,0,1,1461
145.8375,0.07083333,54,46,0,1,1462
145.85417,0.045833334,71,56,0,1,1463
145.92917,0.060416665,69,69,0,1,1464
145.96042,0.05,60,44,0,1,1465
146.00626,0.059375,71,64,0,1,1466
146.09792,0.20104167,50,56,0,1,1468
146.09792,0.054166667,69,69,0,1,1467
146.16875,0.060416665,71,63,0,1,1469
146.23647,0.05625,60,40,0,1,1470
146.26875,0.0375,69,56,0,1,1471
146.28645,0.06875,71,56,0,1,1472
146.30624,0.078125,54,50,0,1,1473
146.37813,0.042708334,69,59,0,1,1474
146.42917,0.10625,67,55,0,1,1475
146.45,0.06666667,60,51,0,1,1476
146.51146,0.079166666,69,67,0,1,1477
146.66042,0.125,67,62,0,1,1478
146.66771,0.134375,55,56,0,1,1479
146.79271,0.055208333,62,55,0,1,1480
146.9125,0.040625,79,66,0,1,1481
146.91771,0.041666668,59,53,0,1,1482
147.03958,0.044791665,62,53,0,1,1483
147.05417,0.03125,79,71,0,1,1484
